"UID","uuid","sector","facility_id"
"ZKXR","681883938032e73cc6a6efa5f69ae5da","E","EZKXR"
"ASFY","d40c005d74ca6cb0757dabe247ba30f0","E","EASFY"
"AJGF","080b32aaacb62e1148564522a266c4ac","E","EAJGF"
"NQVF","8545146de71ea24473e3c4493d055bb7","E","ENQVF"
"UTUA","f8f8c0de0042c4e4c413352133f764db","E","EUTUA"
"QXJW","3e4c4b4295ad40eee3bcd08e2bc91b30","E","EQXJW"
"JMUR","0a095b772f19c46863cf838bdb79d4c6","E","EJMUR"
"KYLY","ec0422a357dfcf220ee943607adc7b88","E","EKYLY"
"XFOR","cfd8f645996867af8d0369a56b824edc","E","EXFOR"
"ODXV","eb11739a61a7f932e50b0e118eb0d24f","E","EODXV"
"OHKJ","3edcd5769d098ad80e480086efdf29ab","E","EOHKJ"
"IWEK","c6f508136944300b63c8b3d6d363ecf1","E","EIWEK"
"JFTO","aa4c7aeaaa050c0b4368d5f372b85440","E","EJFTO"
"ZFMC","42bf12a5dce19ed5c4654a397d797f4d","E","EZFMC"
"AVAF","02afeb839051a7c33fecb67ddf0b40ea","E","EAVAF"
"ZYGP","b36871cd62a85e1eec6fd74913c7c66d","E","EZYGP"
"KHNT","eb22aecbe238c0abe7b78c692ef9229a","E","EKHNT"
"PKNW","d2717a33b96cf2d2d9f6b19087ad883b","E","EPKNW"
"FZQJ","f31bba667009ba50c484724b4bc698bc","E","EFZQJ"
"QFTU","8f65d74f95f355aa6a39b6a7bbacadd1","E","EQFTU"
"KJNB","3d9921b1db304eb0d111a0f0d1f3dee8","E","EKJNB"
"FTGJ","b29ed72ab0dde730cd38eb7b4d11ebe3","E","EFTGJ"
"JWGP","90bb23067cd7898519a3cc66bc78b113","E","EJWGP"
"GVSX","1509ff261636f94b06500f4cab58dbff","E","EGVSX"
"NDPJ","fedcd5357a4f7c4a68944d06be4fe0a5","E","ENDPJ"
"JFLR","2142e7b043b6c3152f020e4ab3514110","E","EJFLR"
"CNYT","30ec94f0ca37ef42f434e22e46aebca3","E","ECNYT"
"ONON","b1af78326b6793662db3e8aa695c2629","E","EONON"
"VYMV","2a1f04cd4ec512e876986c040f6dd9eb","E","EVYMV"
"NMXK","ad6ba039048c395e8249f5aedda6b510","E","ENMXK"
"IOKJ","3fe818590b158c277a4c3cbe9e02eb99","E","EIOKJ"
"DIFD","a50bd1426b78c1a23eee2c00e11be73f","E","EDIFD"
"RGTH","d5ce1c9607469ce509ab9c36c968e212","E","ERGTH"
"MNNO","dd531e1f54a3f9afc18ba30e1de2b6f8","E","EMNNO"
"QSMS","f2c0e4de1270fbb614877989ca4637b1","E","EQSMS"
"WZUS","dc1e3eb61b62482be9a843fd3f3a9a97","E","EWZUS"
"CIFM","7a070f29a7a043746c4bce8c12b8f0ec","E","ECIFM"
"TEDD","ea7465c53a133087d4e176cce7a92522","E","ETEDD"
"GOIU","c91ed7478b593d4e3dcfbfa266346711","E","EGOIU"
"ATJL","a15e06303aa7fc0e93ceb6626ad0dd13","E","EATJL"
"JFFL","4dbd75744e53d21433a0cdc706b2fb29","E","EJFFL"
"NOSA","de5e2ffbbd6139f2da0a07df8f09006b","E","ENOSA"
"XXUD","fb59dc7b8a09170b3343ed4c68962493","E","EXXUD"
"VFZK","e77267e2677bdee9ec9bd364bd825fed","E","EVFZK"
"ZTXT","e2cca235c8b27e10ad263a2d1a16e4ed","E","EZTXT"
"PFDA","2a97ad95683fbfe6f61fe0073aa03cb5","E","EPFDA"
"BKRP","f4e9215d165c5c852dbfd2546bc906f5","E","EBKRP"
"HFNX","844e10017a5718fc090bef9b02161c64","E","EHFNX"
"QYIS","bc1206d03658980f4eedf84ef7882c12","E","EQYIS"
"AFVG","cf9659561a0c9d33a72cd7740a8ace51","E","EAFVG"
"UKCW","0848e3f0c42547dd909f9601421a7ffd","E","EUKCW"
"CERI","b1a941a0541acce2809907abe69bbc29","E","ECERI"
"THAP","a90b413e38831107e2b0fb1c8a1d3c9b","E","ETHAP"
"JVIB","430ce568aeb7924ee878d55ad1a99a10","E","EJVIB"
"FZFO","ad239fd150ecc0d9919e0b0b8d33747b","E","EFZFO"
"BBIO","ebbf5c5bbf9ed3a05b53bd17dc7e85b0","E","EBBIO"
"YHML","13a93048abc23c4cab128124db17568f","E","EYHML"
"FUZE","61212d0fb8d6f46da217f5a9df7ec03a","E","EFUZE"
"DNHL","6b30bd08b958a07d13f34187b13c71b5","E","EDNHL"
"JYVF","84af19d4fe5da2274f9c93ea86769778","E","EJYVF"
"FUCE","f147bc8e0801939af7e9c76f1a6c87b4","E","EFUCE"
"QZMW","63b80f123f8a0727fcece636b0d987aa","E","EQZMW"
"JCQE","75bb3b27f5a594a31cbeb3c3c35680d9","E","EJCQE"
"GHHE","d8d97b306577230c9d42d632fe1c9dac","E","EGHHE"
"MMRO","f107429ef5b70456b7523aad010b9746","E","EMMRO"
"HDTW","4265d2cdcd6b07d8a62f8d0ea34ad79b","E","EHDTW"
"HCKS","de02e8496b6c6a60f82d2cbeeaaa2035","E","EHCKS"
"TFKM","455a2bace67d5c1af7eb8cfb64e30866","E","ETFKM"
"XOHV","4e65d6a777d6753a87aa7c5e92cf0149","E","EXOHV"
"LFLA","495f0482f151bf67b3682d8fa806df26","E","ELFLA"
"ZLMQ","68af13b42c864620af374f9a4419b95c","E","EZLMQ"
"DETA","88035eb79146024035d4cdc483d47852","E","EDETA"
"HVVL","bf52e9a332174fa9a5d91be90c9026d3","E","EHVVL"
"PHXI","528187b8a3a1696bc3af7efc3bf1ee5a","E","EPHXI"
"JABJ","e903d4632ca71e87f06dc6e27d00b9f2","E","EJABJ"
"VXOR","c85b899d45ae19957d4c5e5e9617e1ad","E","EVXOR"
"LBPY","e7a8153c83d67abedbb6ad09a46f9e72","E","ELBPY"
"JKVA","b69cf672f56873383b95eb0c54d62a24","E","EJKVA"
"OYYJ","24a1626c00e34d4db04fa8cce25e5ed2","E","EOYYJ"
"LKAY","53c03d5c3bb21c421b16bd172636d70e","E","ELKAY"
"ZIHT","b1fae3811002fa19ef06a213a92ccdb4","E","EZIHT"
"NVOW","39a0884e89ff57de22efa58adee9df04","E","ENVOW"
"EHYH","a2c87e7b4b68cf5d9921830329544586","E","EEHYH"
"DDXS","0b1c06876d17e545aee9d1aefdd91b64","E","EDDXS"
"CEES","d4228367cda36ac1890036798e067ba8","E","ECEES"
"DCQX","dad5c3ff297eb77c5f0fe779b203beb1","E","EDCQX"
"GPYV","8d93c06556a72b5b6673d1590d9d52aa","E","EGPYV"
"TIFU","27cd80629fda09f2d29c8925795c2b33","E","ETIFU"
"IMKK","be85eb223c8114abf23a292f3da0df6c","E","EIMKK"
"JFZO","e217fc7c58432ba91feeb8e6c01c9e6b","E","EJFZO"
"PNZB","57ceda8d54b3e4b2e76afec66802c5cb","E","EPNZB"
"HBRW","e212e066d73a133be3894facda295a83","E","EHBRW"
"WGVY","74d59c34bd20ef8e573d22533c56e1df","E","EWGVY"
"WCDN","2f2c593a54c99bb3d161797a8f466544","E","EWCDN"
"USZX","b3b6ae1aad8c7c99d8053e14f50e059c","E","EUSZX"
"VTMD","337232524c9e061af88e242372522266","E","EVTMD"
"HCFG","ba2c763ef49011e42de8d909c9c4938f","E","EHCFG"
"RPSM","83f8400764ab678fa407f26013eb4206","E","ERPSM"
"HNHL","e3eafb5843803ff6646a12a3f29a0e0d","E","EHNHL"
"NMAB","780fe923d96cfb2a515f88c7bb97d9b6","E","ENMAB"
"KHDJ","c882aca055b4adf4b1788637e08a23b7","E","EKHDJ"
"YKYA","4fa27440c80837448c013092f820d56d","E","EYKYA"
"HCSS","a8b86b56f7194875c50b38312879739e","E","EHCSS"
"UGLG","c74eb21a1d01d8fd7cfa9253152e27ea","E","EUGLG"
"CNCG","4debabaf8a686bfec0da94c8200a9d35","E","ECNCG"
"OEOA","edbc091b7b3d21daa53e1692717aee22","E","EOEOA"
"KQSM","a8147097b23c63cc5e4b232171c03fa7","E","EKQSM"
"GUJQ","a6c7a43bd28dba02d40e78304cb191f0","E","EGUJQ"
"KZUF","deceade70826becdeaea8ed534832603","E","EKZUF"
"FLSM","3075d927e9b53fd412a3912605d11bff","E","EFLSM"
"JYFT","4fdd9dd2e72bd4095388018ce792b16b","E","EJYFT"
"QLNY","2d4ac1f60159a61caecca130037a0c82","E","EQLNY"
"XYYY","b18d3a0d9833d8c9462100ae802f07fc","E","EXYYY"
"FLUM","a77342a8f67e3c23a5ca46a96d7b009c","E","EFLUM"
"HPJU","e94694da3290c3c164c6abd2608a9dbc","E","EHPJU"
"IHPR","baa66c4cdcb26414cf512573e5c92cc5","E","EIHPR"
"RECP","5ab778e9b7844a66fa712466d846b3e8","E","ERECP"
"MCPI","9f21fbedaaee5c3ceefe362760d46d47","E","EMCPI"
"SZFC","bbc693ec0873843a3db6bb4d67215d80","E","ESZFC"
"MNSI","c16294580d5ac522203d9af581dd07fd","E","EMNSI"
"BMCD","edfb88fcd84713455674098f497e90d3","E","EBMCD"
"OMKP","b4905afdb89fdf4c4cddaaf492fdd586","E","EOMKP"
"WLGA","b7fc589a2221d518684c909a2a6469f1","E","EWLGA"
"PAFE","277ac00d78d02abe7f3245d4d9237390","E","EPAFE"
"QGPV","d7e483f9bf1e45333e384230fef28152","E","EQGPV"
"XACH","1bbfc64bbc9b18aa32543459ef89e62d","E","EXACH"
"PYWE","3e181f6ab98253442b6d44e9385629c1","E","EPYWE"
"CIWF","38de6431cf3a252ea4d71656342e3443","E","ECIWF"
"ZUPB","b4a63f82e3ab1372a284f6ddd5791984","E","EZUPB"
"UYVD","302121bd4875afa5e8259da06455acaf","E","EUYVD"
"FYCB","ae821cbb1712a92007e19d03d484028f","E","EFYCB"
"MMON","dd1739a8fb20d26a2126cf93c233a144","E","EMMON"
"WLMU","bbc566486a606f2dd996353fa2b8c083","E","EWLMU"
"PSAS","bc3c8b020ca1d92b3b024dcb30c353c9","E","EPSAS"
"UHML","1f78993520af0377560f1032fbbb5034","E","EUHML"
"LICE","2791daf2846d25a22415f809e1605f87","E","ELICE"
"IZQS","c86b6d5318daa79741c7285b191469e9","E","EIZQS"
"QXGS","4e1e37e537bf9da81a291140dbf04ea2","E","EQXGS"
"LFZW","109bbcb4b01ba8864b35eac5a6683dd6","E","ELFZW"
"GLLI","c97fddd9cd42a74acee8e09b8a2d7611","E","EGLLI"
"QVEX","eab89d1c2aabde8fd410a8242a39dd6c","E","EQVEX"
"FVIV","c9803f1bff41756fb13eac4b8c00eac2","E","EFVIV"
"YOJB","288f406957d9d7ba317f2b32647a9725","E","EYOJB"
"NJRK","9956751c90051fc4782590c795c14adc","E","ENJRK"
"SFKR","3b1a188a35b08681792ca114a306b9d7","E","ESFKR"
"YZQX","1a773efc9304dadf986e3ff535ee58ef","E","EYZQX"
"NELC","17cb023263be204af0d1c7a3fdfe5f70","E","ENELC"
"AGRQ","6c74b9fec65fc886dbe6461122e0cad5","E","EAGRQ"
"RDJJ","59b6af98d847495122b1b5c2470a9822","E","ERDJJ"
"BHML","7db6caf8df0fb2536f6e92cedd010c87","E","EBHML"
"REFQ","905bfe6382c8a34dfb5e87e7c58d4c4d","E","EREFQ"
"HAWH","9b0ded32ecb77f64729e1d6231a2aee4","E","EHAWH"
"YXHJ","7e18c500c923bb9cb470243e23544f95","E","EYXHJ"
"JGSZ","0d60c6a6aecdbd54c7700f03a859d056","E","EJGSZ"
"SBAT","5d96fa477b5bbab9ed96257f0ae8d39f","E","ESBAT"
"JXBS","281e0a7b089e957f08381746177db345","E","EJXBS"
"KARZ","3818b1629d03b3048e9324bb011eae67","E","EKARZ"
"LGKM","449c57c1fc83dbb809b11b9a70dc2465","E","ELGKM"
"UMYZ","6cf7d628d0a0eb93d176cadffe327282","E","EUMYZ"
"KFMD","0f0603810520793bbbf2511dd35b0a26","E","EKFMD"
"JTCQ","6a6b517c525e1241b3d66c7059c22c38","E","EJTCQ"
"ANMD","d8c9ca71470c95a042d8f80aa29340f0","E","EANMD"
"FAZE","244fbe3fb57355212f63c6a959f21424","E","EFAZE"
"TYTR","ff7d2e4b304b5eb698060672c1a934d3","E","ETYTR"
"QHCN","6757a332cf25851cabb51769c549ae9b","E","EQHCN"
"FLLD","a34b552823d0b5a143271754a45b8abd","E","EFLLD"
"HIVT","d5cc0c89efab538cdab288a0e502fc5b","E","EHIVT"
"MOHS","c484b4f36684c336d6dc680bc595cd77","E","EMOHS"
"UWSI","d1c4b4c695fe7963b39c3b3df12df1e6","E","EUWSI"
"GUCZ","9685ad4adcc64b8bcce112291143b3dd","E","EGUCZ"
"HOXW","9d507984fccb2e8bd95c3b07a17e365f","E","EHOXW"
"ILZF","40d40883c9f4cb4b7989fcb8d6b3582d","E","EILZF"
"DJYP","5711a23310be2349ff7611bd8e3a2cdf","E","EDJYP"
"UWWE","7a8101a3c1ca30dd0b498b38256280b6","E","EUWWE"
"PZOK","f9c751f6739be1ee798010a1ac292cb5","E","EPZOK"
"PUCP","d1a341802b80e18a61731a3c674b8c20","E","EPUCP"
"HJAI","4466df4c7a85497a035b547a8dd9a465","E","EHJAI"
"BKMM","3ca19ffe758971878b441d6d75b9445a","E","EBKMM"
"XOJY","405d96e9b3bf9449bfef8af2ea545cb8","E","EXOJY"
"CTWN","21cbc84ecfdd5e2f0956b3818807cf8f","E","ECTWN"
"MCGE","680eb0f97549e1072f7449d12c9797c5","E","EMCGE"
"MULK","4fcdfd2d56ad0b639c1a0d9755a84f72","E","EMULK"
"RSUW","50e032e53f9b064935989b9693b3fe57","E","ERSUW"
"VBGE","f828042bf298a8f30efee4594c500008","E","EVBGE"
"MLEE","132d5657ebc6c56250ccd8a4e57805a3","E","EMLEE"
"JVZL","0736166b39711de4c556310bc6265c21","E","EJVZL"
"DXSF","93a3feef45f9eb912f09c3d2641a277e","E","EDXSF"
"KPBQ","2d781247f9d5eb7c44df6a673281c90a","E","EKPBQ"
"VWVJ","32911c4f67cd08de4fa4bb5129c990c2","E","EVWVJ"
"JVAK","c53150caae7207f5d454db3b52bdc411","E","EJVAK"
"CULJ","2d6259fe2ac7366c07dece1b0ace8442","E","ECULJ"
"GNBS","e980ce52d3226353c5068cae2021cbc2","E","EGNBS"
"IAEV","ba2768eb0633ffd7c0bbebb2f52fb519","E","EIAEV"
"GFEN","20ec96093371fc505f83b6656c830dac","E","EGFEN"
"EYXC","c1cd50065779f501c729bffa1052ad9c","E","EEYXC"
"PFNX","c5f4d82f2146a5914a808725a9d1adea","E","EPFNX"
"NTSK","42ccb63c4b509ee88cec411673fc5fa1","E","ENTSK"
"HINS","721928a40d706ce5ba9794c0d64b99af","E","EHINS"
"YCHG","0d56dd6eb586fd0e3cce6bbe0967644e","E","EYCHG"
"WBUH","eb636830db60c1f14c2fae290ea62c55","E","EWBUH"
"GCHS","406aa9e8439fff130c25db5a135cc62f","E","EGCHS"
"QUHO","5beb67110f38556786f27132cfde6091","E","EQUHO"
"CAYQ","d79c3df9139b4c663b5e1f8e96aa4c23","E","ECAYQ"
"MHEY","0bf91bf5754456b50d3498466e6b3a5f","E","EMHEY"
"CPXR","572ddc991c63a0d0f8f6c4359a4b95b5","E","ECPXR"
"ZERK","38fea9364ee8b60cfedb9c21547fa503","E","EZERK"
"RWED","6f555381a160b1ad8b1d1e47b8e7fc36","E","ERWED"
"UZKD","31cc33be64492d3dd382f8b782feb031","E","EUZKD"
"MRPQ","c8d8265a36ae99c9fa10190b9e1d1e2d","E","EMRPQ"
"ZPZI","75b01ada14b44ee1ba122d2894cdbc52","E","EZPZI"
"ANJY","c67e3e153dd06fdf69e3fda593f8b778","E","EANJY"
"UQGA","ac3666128c5d9e287ad5aa3d462e9872","E","EUQGA"
"BSUR","1b9481c40c9c857eff9068b2caf6f6e8","E","EBSUR"
"OWNU","2f0c50debb3a2e29b4352428ac464d5e","E","EOWNU"
"XFEN","cdeaf04ef62f2ad069cbf13cd681ead0","E","EXFEN"
"YKCU","6204a6e4fcf8b778329ba41f3a09fc2b","E","EYKCU"
"QPXC","89af6475d2eb857e1ee4b922158c7332","E","EQPXC"
"TYRU","72fe7fba4970b69b65cd2720775d1697","E","ETYRU"
"CJKX","609859b8a54b4fb66fb93c34d2ecdd34","E","ECJKX"
"UTFH","b7742234acc633a48a93e658433c02ac","E","EUTFH"
"EOOL","99ec960c25dfe27f4c4342b166e5f00c","E","EEOOL"
"LVNK","f678bf42df381c9c533a9885c03b53ae","E","ELVNK"
"GYDE","73ea71be3db63301a94bf29b269226c5","E","EGYDE"
"XPMH","8a4bd7d4549f4f172030e63560d84694","E","EXPMH"
"QOMU","0dee197bfecd4d272e6987d899957d26","E","EQOMU"
"TSUU","a19a4f7b582e250c1491028a5529d65d","E","ETSUU"
"TDTV","1201b7ee4c36aaef8c8fc09bca24e117","E","ETDTV"
"UTZJ","298799e76501762353493ba7199d509f","E","EUTZJ"
"KWEC","b45af182c7a31c1b9849242922bc4a84","E","EKWEC"
"AOIH","f447c726d3eaf071d92ec36dfe1b4254","E","EAOIH"
"XASO","3bdce3bf93bb7534a9300370bd36d88a","E","EXASO"
"TNNI","c27cf411b03a2247a2f02e70773309c2","E","ETNNI"
"HEMY","740751c5b5ac38bff85dc7b870046dcc","E","EHEMY"
"OKUJ","c314e6db7e4e2d7c2b424db32a31b011","E","EOKUJ"
"SUSY","ad333adee2c1e047d5ff1cfcf0ce7099","E","ESUSY"
"KGCH","599c6ff16c7ded7c5151f07f10f6cd17","E","EKGCH"
"OJOD","18cfc94c7960b325d7a8f0e03dd75858","E","EOJOD"
"UHAV","37469c09c4fef2a4c1a777d7766d921e","E","EUHAV"
"THML","43e5302546cffacac8b535c9a1a18cdd","E","ETHML"
"XXVL","a74b1b69d624addee7a5c36f5bcc16ab","E","EXXVL"
"YUQR","9a0db773b8533fd283891f9e24068a6c","E","EYUQR"
"FEYB","d6309e8aa10a61b86c263f9ae71add9a","E","EFEYB"
"XZTQ","e318a96e78128f11abec74f5418798df","E","EXZTQ"
"TPMU","e8ed85c36d2fb2753ee42450a8cae0e3","E","ETPMU"
"WOUF","99fb04130d539605c6ebe2bdd903678e","E","EWOUF"
"TPBB","f446c4e3e8255d04b3a7d6241dcc2674","E","ETPBB"
"OINE","5133ac027ed37a983c2ba780b0696a12","E","EOINE"
"PLXP","ccb65bbcb8c6db427689eb16cc863a62","E","EPLXP"
"GQLA","41f437f33f693a9cbe9ba0efedf17042","E","EGQLA"
"WTRQ","a07b9a0d9078fd26db0510f5a19b3efd","E","EWTRQ"
"OEUY","0e19c46009be28bd96f49ba094481a02","E","EOEUY"
"IZEV","eb65642a79af5d5d87f2928acd05a3ae","E","EIZEV"
"DKFY","b94f6bffe0c39e4a911e3d62773bfdca","E","EDKFY"
"EXLR","244ee24b70d5328a0405e01d0d341f21","E","EEXLR"
"OWES","26240182b66096c8dc3d663904c9c72c","E","EOWES"
"NAHW","5e90de0b99e36234153c15acc88ffb2f","E","ENAHW"
"XLOL","4ba5bbd3e8b2761320a90065fdb97a22","E","EXLOL"
"BFOR","4e8d9d949afb58ac645b6be1906de4ab","E","EBFOR"
"REID","9902b71026db41d4fa63ce559637ea10","E","EREID"
"FIHH","d8e5bd4df6a2d123c2650f7c791e4c81","E","EFIHH"
"VZBJ","a6a9bb6836f463fb0dfa332dc41ab696","E","EVZBJ"
"VOCC","18f3780b9dabe654b302cccd419750cf","E","EVOCC"
"CWDI","83eaad9b896cb0430f25678cc161288e","E","ECWDI"
"AHUW","ec016ea1859849f79b1e29a6c41c0247","E","EAHUW"
"MKGY","7b938ffeaa7de52fba497bfecf439712","E","EMKGY"
"SVOT","72ad3938ebe9a88ebdc4db3b8d60e0ba","E","ESVOT"
"TBUT","23777ea21f2184502701fdef31b4133b","E","ETBUT"
"GNSJ","fa550c4da6b3bb46c44b695f7507dfa3","E","EGNSJ"
"QGDN","8c58150fcf81081194a9900b74a91bd5","E","EQGDN"
"NZVC","3e524a0265622e25dfe672a98670c3b7","E","ENZVC"
"SZLP","96707f60e5a696d647a53f8e973d40b7","E","ESZLP"
"BRVA","813371bb6cdaae43217db072aa293569","E","EBRVA"
"RKPN","1029835c09c84674d0fdb847aca83844","E","ERKPN"
"CDEE","ed9508e46f9364155db2299af14e3904","E","ECDEE"
"UGIF","dbbc5020a9ceb458529e06c2c7e3c890","E","EUGIF"
"SJHZ","8b1d968ed888f34166204d9f51847d57","E","ESJHZ"
"TCBA","0ea9e0c7322dbf84ed210b0a76dfd573","E","ETCBA"
"QRZM","6cfe94c923c2905ba55aa99c260b1003","E","EQRZM"
"DJJR","10f322a04edfdf6d7927b3e0ca28724c","E","EDJJR"
"RJAS","6cf5de363485b573e6b2ab33535ee5a2","E","ERJAS"
"VLHU","40923694b56014d9bbee9dfe7d616228","E","EVLHU"
"KSPD","fa879aa6331cad83deb297cc995c5470","E","EKSPD"
"CLIQ","950cc1c9b296f66d3260a81e50a07ea3","E","ECLIQ"
"MCRI","8438d252c1ffe7d12cc2ebb8e63f4b62","E","EMCRI"
"YDAS","6ad3c4b1c0bddb3f0205a2b91a1f24fb","E","EYDAS"
"KGYV","24ced825189a36b10697292770d8f205","E","EKGYV"
"TWIC","57fbae74a5f090b90891c5cef3737ccc","E","ETWIC"
"QGWM","920b41e053a5740fbf1aaf06ce454c35","E","EQGWM"
"GLOT","620b32b7773fd3d38e3d06cfd3305199","E","EGLOT"
"AKSP","08d54cfb02cd6908c0bfaf4ca6359c7c","E","EAKSP"
"FESN","61aa69dbc6929ad03e8f7436c090aecc","E","EFESN"
"ZMPX","1467b599d3e481e36f2ab1fcd5aba6af","E","EZMPX"
"LKOZ","935fb2c4a10f82f5594646bfc6cc6256","E","ELKOZ"
"IOGH","98961be6a51a81faaa6001d9dec001e8","E","EIOGH"
"WNNE","209fc9dbe9d6a4e7eb32bacb4e30d2ca","E","EWNNE"
"WAWW","7cffe5271baddd196b5cd9893904429a","E","EWAWW"
"ZZFD","70997a559202c8b3d783b50ab31141b9","E","EZZFD"
"VAHE","d19a7de82cfe39bb5041d8f2803385f7","E","EVAHE"
"ZREG","16837ba751280931b7250cec2ac82ea6","E","EZREG"
"QDEK","cd47e8f5ec34a1d913cf9262850426db","E","EQDEK"
"BFAG","ebb20c17b5193c8790a126f6611ac9b0","E","EBFAG"
"NJOO","24a89739d0caed652f93aba66dc9442c","E","ENJOO"
"NHDP","fef2820b9ec44e8b9405f442799dafb8","E","ENHDP"
"UCDE","e1d94c9f79687789cda02c7b7381cbf8","E","EUCDE"
"SGHW","106b23c9a1f4232b4693816539e96466","E","ESGHW"
"LLNX","0cb341639fb7312a4ccc16706983dbf4","E","ELLNX"
"XRZC","8ba39d9e76bec446d4088b7125db2d4c","E","EXRZC"
"MUEP","caea8406e7d5a9990791323a75ed6e81","E","EMUEP"
"PILO","b6e36d9320155a0b2c4243174b4576db","E","EPILO"
"CGSO","ae2e3124f50cf7f6082dfdc350632292","E","ECGSO"
"UDDD","7a0766b793fd49530004f9113db4fafc","E","EUDDD"
"JLQG","67ef12fbf171dca9dc03c7d593722637","E","EJLQG"
"KEEJ","a0cc175a72e4a3cc6a0d26e1cdcec5b2","E","EKEEJ"
"IHOV","dcee98869a44a3656889d201611b2418","E","EIHOV"
"QKWD","ae340139a4614cec6fc944ebe92c4f9c","E","EQKWD"
"JCIP","2f8ed02eb42833890120ada2849d809a","E","EJCIP"
"FIJV","6bc0b2325c678ece8f6df5737d6368f5","E","EFIJV"
"LWJQ","c1b5130075fe39b472c67d486ee6d9e9","E","ELWJQ"
"MSEM","cb932b49c103da4b5a868308c0325d1c","E","EMSEM"
"VJSG","c3ca8f8965679e671ab1f0abfc77de36","E","EVJSG"
"PPNI","da78557b3ec930a3a34c71dfc6133b2b","E","EPPNI"
"AOVF","62f136e2af914a9cfec950cb3111d820","E","EAOVF"
"GSOR","dc5e5bc54376266bad4b1b6e71484d1f","E","EGSOR"
"RLQN","aadbddb90ed5ed79c9b63b51bfefc907","E","ERLQN"
"BWLO","a3ae3cc99ab49ef1e05bc6059883594d","E","EBWLO"
"HUKG","b062352df7c72062e74c1ec227bf6389","E","EHUKG"
"DNPY","adb0d0a5333bdc6bdd9400de102d39a5","E","EDNPY"
"FRQS","3cebd8e5ef32b5669053823ab1d260ed","E","EFRQS"
"KGGH","172a601d849998c38e4729b17377cf57","E","EKGGH"
"UGHT","65b621f6829d403a29b099e4d3635aaa","E","EUGHT"
"MVOW","d6db1ab619a329b16a11e10a98ba6c54","E","EMVOW"
"XIWJ","38272d68887dc02f66ed6d639d8d3923","E","EXIWJ"
"HWQS","4ec2df11dabf583479c8cda54028b684","E","EHWQS"
"KMFG","9524afc075fa44826c424f3776aec083","E","EKMFG"
"FOUQ","00ba91f208dac3f3c0e207bc2c644d91","E","EFOUQ"
"UNHZ","ccc187b56e30ec5decaef06fa517d94c","E","EUNHZ"
"XIAO","04a85603584973f3a0f4bdb70adb93b6","E","EXIAO"
"FLRX","39e1118364ae3878893b9a0b5ddd44c6","E","EFLRX"
"SSAK","d92e366c6bcfe96ffea02043154235e7","E","ESSAK"
"GGZJ","1fa4a2670d3eb8b7e7190028d16c5b27","E","EGGZJ"
"VAPG","8e2f5f62889c3e3649ccceccd835d172","E","EVAPG"
"FQNS","e97a92578a8e954c45aaf309a8fd4fbd","E","EFQNS"
"LLZS","a183af32056d1f257b71d2625cc22cad","E","ELLZS"
"AUUH","611d32d659fd1ecbdb1b4ca27f7983bd","E","EAUUH"
"JGIV","fdc0ef3b9e91b53fdbdfbfaf978aad86","E","EJGIV"
"KQTK","6bb6476f9bbb02c23745c0a04af40fce","E","EKQTK"
"YFHQ","d4b36ee32694835236f193a715ae91f5","E","EYFHQ"
"MJLR","b89fd481ec33e1e1414db1d10bed9af4","E","EMJLR"
"KRZY","fe90e311d1490eea141c1e7eea4fcc31","E","EKRZY"
"QCBM","5aac5cd315137e590177222a2e49b567","E","EQCBM"
"QCXB","987e7d6c3e12ae1cc84a886e264d1767","E","EQCXB"
"WUAS","8e2cfc82f894017dec99d4db3c8394e0","E","EWUAS"
"NCOA","b0d1807ff4f34aeef0a72911781325a5","E","ENCOA"
"SVVV","0a1b554ab8b3518e171bd05e7f1a6bb0","E","ESVVV"
"GBBK","f2c4e7307731785784a2315b4cfbd6d6","E","EGBBK"
"ZEJH","84b0db313b11ba82e66ae9fcc768c406","E","EZEJH"
"THET","8f46db2933c84402617cad7815a64d9a","E","ETHET"
"ERVB","8e28aec50e98b5c4f9f702036d86b0bd","E","EERVB"
"KLIX","924e1af93fccf3e4b6c8a77e5c75c99f","E","EKLIX"
"KNKO","cded2317e78552f7100907642ec32e46","E","EKNKO"
"GNOP","927b2945779f9bb949eac4587117a411","E","EGNOP"
"APLD","b6db9da24f9923d07137b816450e1895","E","EAPLD"
"NHNJ","86f51fe88dd570e55d060acc91a8c5f7","E","ENHNJ"
"NGWW","0ea4441e502f331fe3bbf69ff4d9a11c","E","ENGWW"
"WGSK","73b3866214c8b4ae32be405bbff5e207","E","EWGSK"
"OZWX","9d08772587b14d56b9fe0b43c2552c18","E","EOZWX"
"XEBR","94f332e13641de103e9692adcaff7743","E","EXEBR"
"TAGE","daec63a4ea941ad6bb855b73ee7b8852","E","ETAGE"
"KDMC","6e7e26c564c543b2df05c8a25b0c124d","E","EKDMC"
"OKIW","274f80ac65baf471ba1cb4a99cb41c16","E","EOKIW"
"TPFG","ce9bea1ed1565170bbed060098089173","E","ETPFG"
"OEKO","99b98162d6f094f433943050c7dae5a5","E","EOEKO"
"LOBJ","f1f17d3f5a8cf7b8f069a8d8f48c91c2","E","ELOBJ"
"DJHZ","b81ae57b8c5d03114a121a76c801fdb3","E","EDJHZ"
"GBOT","c7c07044229c56b603385921ed846202","E","EGBOT"
